Date,open,high,low,close,volume,Dividends,Stock Splits
1990-02-26,180.89999389648438,182.85000610351562,180.8800048828125,182.85000610351562,0,0,0
1990-02-27,182.85000610351562,184.52999877929688,182.8300018310547,183.82000732421875,0,0,0
1990-02-28,183.82000732421875,185.41000366210938,183.77000427246094,184.83999633789062,0,0,0
1990-03-01,184.85000610351562,186.05999755859375,184.4600067138672,185.33999633789062,0,0,0
1990-03-02,185.33999633789062,186.9499969482422,185.33999633789062,186.9499969482422,0,0,0
1990-03-05,186.9499969482422,187.3300018310547,186.0,186.13999938964844,0,0,0
1990-03-06,186.14999389648438,188.11000061035156,186.02000427246094,188.10000610351562,0,0,0
1990-03-07,188.10000610351562,188.61000061035156,187.4600067138672,187.75,0,0,0
1990-03-08,187.75,189.5399932861328,187.75,189.42999267578125,0,0,0
1990-03-09,189.42999267578125,189.44000244140625,187.8800048828125,188.41000366210938,0,0,0
1990-03-12,188.41000366210938,188.88999938964844,187.61000061035156,188.75999450683594,0,0,0
1990-03-13,188.75999450683594,188.7899932861328,187.25,187.5,0,0,0
1990-03-14,187.5,188.22000122070312,187.00999450683594,187.9199981689453,0,0,0
1990-03-15,187.9199981689453,188.83999633789062,187.9199981689453,188.4600067138672,0,0,0
1990-03-16,188.47000122070312,190.3000030517578,188.47000122070312,190.27999877929688,0,0,0
1990-03-19,190.3000030517578,191.14999389648438,188.88999938964844,191.05999755859375,0,0,0
1990-03-20,191.07000732421875,191.49000549316406,189.80999755859375,190.10000610351562,0,0,0
1990-03-21,190.10000610351562,190.42999267578125,189.22000122070312,189.27999877929688,0,0,0
1990-03-22,189.27999877929688,189.27999877929688,186.11000061035156,187.07000732421875,0,0,0
1990-03-23,187.07000732421875,188.0500030517578,187.07000732421875,187.91000366210938,0,0,0
1990-03-26,187.91000366210938,189.13999938964844,187.91000366210938,188.16000366210938,0,0,0
1990-03-27,188.16000366210938,189.92999267578125,187.82000732421875,189.92999267578125,0,0,0
1990-03-28,189.92999267578125,190.27999877929688,189.41000366210938,190.05999755859375,0,0,0
1990-03-29,190.0500030517578,190.05999755859375,188.9499969482422,189.41000366210938,0,0,0
1990-03-30,189.41000366210938,189.69000244140625,188.14999389648438,189.1300048828125,0,0,0
1990-04-02,189.13999938964844,189.13999938964844,187.25,188.3800048828125,0,0,0
1990-04-03,188.38999938964844,190.8699951171875,188.38999938964844,190.83999633789062,0,0,0
1990-04-04,190.85000610351562,191.13999938964844,189.35000610351562,189.6300048828125,0,0,0
1990-04-05,189.6300048828125,190.36000061035156,189.32000732421875,189.35000610351562,0,0,0
1990-04-06,189.35000610351562,189.8000030517578,188.49000549316406,188.86000061035156,0,0,0
1990-04-09,188.86000061035156,189.69000244140625,188.8000030517578,189.41000366210938,0,0,0
1990-04-10,189.41000366210938,189.9499969482422,189.0800018310547,189.80999755859375,0,0,0
1990-04-11,189.82000732421875,190.2899932861328,189.5800018310547,189.88999938964844,0,0,0
1990-04-12,189.88999938964844,191.30999755859375,189.88999938964844,191.1699981689453,0,0,0
1990-04-16,191.17999267578125,192.6199951171875,191.13999938964844,191.39999389648438,0,0,0
1990-04-17,191.39999389648438,191.52000427246094,190.11000061035156,191.30999755859375,0,0,0
1990-04-18,191.30999755859375,191.58999633789062,189.0500030517578,189.2899932861328,0,0,0
1990-04-19,189.2899932861328,189.2899932861328,187.67999267578125,187.88999938964844,0,0,0
1990-04-20,187.88999938964844,188.08999633789062,185.5800018310547,186.3300018310547,0,0,0
1990-04-23,186.33999633789062,186.33999633789062,183.6300048828125,184.11000061035156,0,0,0
1990-04-24,184.11000061035156,185.05999755859375,183.44000244140625,183.69000244140625,0,0,0
1990-04-25,183.69000244140625,184.83999633789062,183.69000244140625,184.52999877929688,0,0,0
1990-04-26,184.52999877929688,185.27000427246094,183.91000366210938,184.8699951171875,0,0,0
1990-04-27,184.8699951171875,185.14999389648438,182.82000732421875,182.9499969482422,0,0,0
1990-04-30,182.94000244140625,183.91000366210938,182.27999877929688,183.75999450683594,0,0,0
1990-05-01,183.75999450683594,184.7899932861328,183.75999450683594,184.52999877929688,0,0,0
1990-05-02,184.5399932861328,185.61000061035156,184.49000549316406,185.61000061035156,0,0,0
1990-05-03,185.61000061035156,186.94000244140625,185.61000061035156,186.22000122070312,0,0,0
1990-05-04,186.22000122070312,187.64999389648438,186.08999633789062,187.6300048828125,0,0,0
1990-05-07,187.6300048828125,188.99000549316406,187.55999755859375,188.72000122070312,0,0,0
1990-05-08,188.72000122070312,189.42999267578125,188.57000732421875,189.4199981689453,0,0,0
1990-05-09,189.4199981689453,189.86000061035156,188.88999938964844,189.75999450683594,0,0,0
1990-05-10,189.75999450683594,190.8800048828125,189.75999450683594,190.41000366210938,0,0,0
1990-05-11,190.39999389648438,194.52000427246094,190.38999938964844,194.44000244140625,0,0,0
1990-05-14,194.4499969482422,197.5800018310547,194.4499969482422,195.9600067138672,0,0,0
1990-05-15,195.9600067138672,196.07000732421875,195.05999755859375,195.77000427246094,0,0,0
1990-05-16,195.77000427246094,195.89999389648438,194.55999755859375,195.6300048828125,0,0,0
1990-05-17,195.6300048828125,197.0,195.6300048828125,195.99000549316406,0,0,0
1990-05-18,196.0,196.19000244140625,195.14999389648438,196.13999938964844,0,0,0
1990-05-21,196.19000244140625,198.38999938964844,195.85000610351562,198.0399932861328,0,0,0
1990-05-22,198.0399932861328,199.39999389648438,197.3000030517578,198.3800048828125,0,0,0
1990-05-23,198.38999938964844,198.94000244140625,197.77999877929688,198.94000244140625,0,0,0
1990-05-24,198.94000244140625,199.1199951171875,198.35000610351562,198.6999969482422,0,0,0
1990-05-25,198.7100067138672,198.7100067138672,196.72000122070312,196.82000732421875,0,0,0
1990-05-29,196.82000732421875,199.6300048828125,196.82000732421875,199.6300048828125,0,0,0
1990-05-30,199.6300048828125,200.38999938964844,199.33999633789062,199.72999572753906,0,0,0
1990-05-31,199.74000549316406,200.22000122070312,199.44000244140625,199.83999633789062,0,0,0
1990-06-01,199.83999633789062,201.02000427246094,199.83999633789062,201.02000427246094,0,0,0
1990-06-04,201.02000427246094,203.42999267578125,200.72000122070312,203.27000427246094,0,0,0
1990-06-05,203.27000427246094,203.9600067138672,202.50999450683594,203.00999450683594,0,0,0
1990-06-06,203.00999450683594,203.00999450683594,201.99000549316406,202.25999450683594,0,0,0
1990-06-07,202.25999450683594,202.75,200.6699981689453,201.33999633789062,0,0,0
1990-06-08,201.33999633789062,201.4600067138672,198.67999267578125,199.13999938964844,0,0,0
1990-06-11,199.13999938964844,200.52999877929688,198.61000061035156,200.52999877929688,0,0,0
1990-06-12,200.52999877929688,203.22000122070312,200.33999633789062,202.85000610351562,0,0,0
1990-06-13,202.86000061035156,203.3300018310547,202.13999938964844,202.3699951171875,0,0,0
1990-06-14,202.47000122070312,202.47000122070312,200.74000549316406,201.30999755859375,0,0,0
1990-06-15,201.30999755859375,201.35000610351562,200.3000030517578,201.19000244140625,0,0,0
1990-06-18,201.1999969482422,201.1999969482422,198.13999938964844,198.13999938964844,0,0,0
1990-06-19,198.13999938964844,198.97000122070312,197.64999389648438,198.77000427246094,0,0,0
1990-06-20,198.77000427246094,199.4600067138672,198.0399932861328,198.9499969482422,0,0,0
1990-06-21,198.9499969482422,199.75,198.22000122070312,199.61000061035156,0,0,0
1990-06-22,199.61000061035156,200.91000366210938,197.39999389648438,197.39999389648438,0,0,0
1990-06-25,197.39999389648438,197.8000030517578,195.52000427246094,195.67999267578125,0,0,0
1990-06-26,195.67999267578125,197.44000244140625,195.3699951171875,195.47999572753906,0,0,0
1990-06-27,195.47000122070312,197.13999938964844,195.02000427246094,196.86000061035156,0,0,0
1990-06-28,196.86000061035156,198.19000244140625,196.86000061035156,198.19000244140625,0,0,0
1990-06-29,198.19000244140625,198.9199981689453,198.0800018310547,198.52000427246094,0,0,0
1990-07-02,198.52000427246094,199.17999267578125,198.24000549316406,199.16000366210938,0,0,0
1990-07-03,199.1699981689453,199.63999938964844,199.11000061035156,199.47000122070312,0,0,0
1990-07-05,199.47000122070312,199.47000122070312,196.9600067138672,197.3300018310547,0,0,0
1990-07-06,197.3300018310547,198.85000610351562,196.8000030517578,198.64999389648438,0,0,0
1990-07-09,198.64999389648438,199.41000366210938,198.47000122070312,199.13999938964844,0,0,0
1990-07-10,199.13999938964844,199.22999572753906,197.66000366210938,197.66000366210938,0,0,0
1990-07-11,197.66000366210938,199.9600067138672,197.63999938964844,199.9600067138672,0,0,0
1990-07-12,199.9600067138672,202.1199951171875,199.72999572753906,202.11000061035156,0,0,0
1990-07-13,202.11000061035156,204.16000366210938,202.11000061035156,203.07000732421875,0,0,0
1990-07-16,203.07000732421875,204.24000549316406,203.07000732421875,203.85000610351562,0,0,0
1990-07-17,203.85000610351562,204.0800018310547,201.80999755859375,202.97999572753906,0,0,0
1990-07-18,202.97000122070312,202.97000122070312,200.52000427246094,201.1999969482422,0,0,0
1990-07-19,201.1999969482422,201.52000427246094,199.57000732421875,201.50999450683594,0,0,0
1990-07-20,201.50999450683594,202.14999389648438,199.63999938964844,199.64999389648438,0,0,0
1990-07-23,199.66000366210938,199.66000366210938,193.75,196.05999755859375,0,0,0
1990-07-24,196.05999755859375,196.41000366210938,194.05999755859375,196.1999969482422,0,0,0
1990-07-25,196.1999969482422,197.05999755859375,195.80999755859375,196.9199981689453,0,0,0
1990-07-26,196.91000366210938,197.16000366210938,195.5399932861328,196.44000244140625,0,0,0
1990-07-27,196.44000244140625,196.44000244140625,194.61000061035156,195.1199951171875,0,0,0
1990-07-30,195.1199951171875,195.8000030517578,193.6999969482422,195.8000030517578,0,0,0
1990-07-31,195.8000030517578,196.69000244140625,194.99000549316406,196.0,0,0,0
1990-08-01,196.00999450683594,196.52999877929688,194.8699951171875,195.66000366210938,0,0,0
1990-08-02,195.66000366210938,195.66000366210938,192.5800018310547,193.2899932861328,0,0,0
1990-08-03,193.3000030517578,193.3000030517578,185.99000549316406,189.50999450683594,0,0,0
1990-08-06,189.50999450683594,189.50999450683594,182.97000122070312,183.47000122070312,0,0,0
1990-08-07,183.47999572753906,185.63999938964844,182.66000366210938,183.75999450683594,0,0,0
1990-08-08,183.77000427246094,186.11000061035156,183.75,185.83999633789062,0,0,0
1990-08-09,185.83999633789062,187.14999389648438,185.60000610351562,186.91000366210938,0,0,0
1990-08-10,186.91000366210938,186.91000366210938,183.97999572753906,184.6199951171875,0,0,0
1990-08-13,184.6199951171875,184.64999389648438,182.91000366210938,184.61000061035156,0,0,0
1990-08-14,186.02000427246094,187.13999938964844,185.41000366210938,186.47000122070312,0,0,0
1990-08-15,186.47000122070312,187.8000030517578,186.47000122070312,186.92999267578125,0,0,0
1990-08-16,186.92999267578125,186.92999267578125,182.80999755859375,182.82000732421875,0,0,0
1990-08-17,182.82000732421875,182.82000732421875,178.36000061035156,180.0,0,0,0
1990-08-20,180.0,180.77000427246094,179.52999877929688,180.00999450683594,0,0,0
1990-08-21,180.00999450683594,180.00999450683594,174.75,176.3699951171875,0,0,0
1990-08-22,176.3800048828125,177.57000732421875,173.5399932861328,173.5399932861328,0,0,0
1990-08-23,173.5399932861328,173.5399932861328,167.8800048828125,168.0500030517578,0,0,0
1990-08-24,168.0399932861328,170.52999877929688,167.89999389648438,170.52000427246094,0,0,0
1990-08-27,170.52000427246094,176.83999633789062,170.52000427246094,176.08999633789062,0,0,0
1990-08-28,176.08999633789062,176.5500030517578,175.55999755859375,176.16000366210938,0,0,0
1990-08-29,176.16000366210938,178.36000061035156,175.9199981689453,177.60000610351562,0,0,0
1990-08-30,177.60000610351562,177.8000030517578,174.6999969482422,175.05999755859375,0,0,0
1990-08-31,175.05999755859375,176.82000732421875,174.10000610351562,176.82000732421875,0,0,0
1990-09-04,176.82000732421875,177.02000427246094,175.11000061035156,177.02000427246094,0,0,0
1990-09-05,177.02000427246094,177.83999633789062,176.2100067138672,177.75999450683594,0,0,0
1990-09-06,177.75999450683594,177.75999450683594,175.27000427246094,175.8300018310547,0,0,0
1990-09-07,175.8300018310547,177.57000732421875,175.4499969482422,177.35000610351562,0,0,0
1990-09-10,177.35000610351562,178.97999572753906,176.27999877929688,176.6999969482422,0,0,0
1990-09-11,176.7100067138672,176.92999267578125,175.6199951171875,176.3300018310547,0,0,0
1990-09-12,176.3300018310547,177.02000427246094,175.6300048828125,177.02000427246094,0,0,0
1990-09-13,177.02000427246094,177.02000427246094,174.77000427246094,174.97999572753906,0,0,0
1990-09-14,174.97999572753906,174.97999572753906,172.99000549316406,173.94000244140625,0,0,0
1990-09-17,173.94000244140625,174.3800048828125,173.08999633789062,174.30999755859375,0,0,0
1990-09-18,174.30999755859375,174.66000366210938,172.58999633789062,174.55999755859375,0,0,0
1990-09-19,174.55999755859375,174.91000366210938,173.52000427246094,173.64999389648438,0,0,0
1990-09-20,173.64999389648438,173.64999389648438,170.5,170.8300018310547,0,0,0
1990-09-21,170.8300018310547,171.1300048828125,169.10000610351562,170.57000732421875,0,0,0
1990-09-24,170.57000732421875,170.57000732421875,166.3000030517578,166.7899932861328,0,0,0
1990-09-25,166.7899932861328,168.6199951171875,166.61000061035156,168.6199951171875,0,0,0
1990-09-26,168.6199951171875,168.6199951171875,166.0500030517578,166.8699951171875,0,0,0
1990-09-27,166.8699951171875,168.0500030517578,163.63999938964844,164.4600067138672,0,0,0
1990-09-28,164.4600067138672,167.11000061035156,161.88999938964844,167.02999877929688,0,0,0
1990-10-01,167.11000061035156,171.7899932861328,167.11000061035156,171.7899932861328,0,0,0
1990-10-02,171.7899932861328,174.36000061035156,171.7899932861328,172.1300048828125,0,0,0
1990-10-03,172.1300048828125,172.44000244140625,169.8300018310547,170.07000732421875,0,0,0
1990-10-04,170.07000732421875,170.8300018310547,168.60000610351562,170.55999755859375,0,0,0
1990-10-05,170.55999755859375,171.33999633789062,167.19000244140625,169.83999633789062,0,0,0
1990-10-08,169.83999633789062,171.5800018310547,169.83999633789062,170.83999633789062,0,0,0
1990-10-09,170.83999633789062,170.83999633789062,166.44000244140625,166.44000244140625,0,0,0
1990-10-10,166.44000244140625,166.77999877929688,163.44000244140625,163.88999938964844,0,0,0
1990-10-11,163.8800048828125,164.36000061035156,160.66000366210938,161.10000610351562,0,0,0
1990-10-12,161.10000610351562,163.86000061035156,160.97000122070312,163.39999389648438,0,0,0
1990-10-15,163.39999389648438,165.61000061035156,161.86000061035156,165.00999450683594,0,0,0
1990-10-16,165.00999450683594,165.47999572753906,162.41000366210938,162.75,0,0,0
1990-10-17,162.75,163.97999572753906,162.1999969482422,162.75,0,0,0
1990-10-18,162.74000549316406,166.39999389648438,162.74000549316406,166.39999389648438,0,0,0
1990-10-19,166.39999389648438,169.69000244140625,166.39999389648438,169.67999267578125,0,0,0
1990-10-22,169.67999267578125,171.38999938964844,168.7899932861328,170.85000610351562,0,0,0
1990-10-23,170.85000610351562,171.0399932861328,169.7100067138672,169.82000732421875,0,0,0
1990-10-24,169.82000732421875,170.27000427246094,169.00999450683594,169.88999938964844,0,0,0
1990-10-25,169.88999938964844,170.4199981689453,168.47999572753906,168.74000549316406,0,0,0
1990-10-26,168.74000549316406,168.74000549316406,165.8699951171875,165.8699951171875,0,0,0
1990-10-29,165.8699951171875,167.10000610351562,163.80999755859375,164.3300018310547,0,0,0
1990-10-30,164.3300018310547,165.2899932861328,163.02000427246094,165.2100067138672,0,0,0
1990-10-31,165.2100067138672,166.07000732421875,164.52000427246094,165.2899932861328,0,0,0
1990-11-01,165.2899932861328,166.82000732421875,164.1999969482422,166.75,0,0,0
1990-11-02,166.75,169.36000061035156,166.72000122070312,169.35000610351562,0,0,0
1990-11-05,169.35000610351562,170.83999633789062,169.3000030517578,170.8300018310547,0,0,0
1990-11-06,170.8300018310547,171.00999450683594,169.49000549316406,169.61000061035156,0,0,0
1990-11-07,169.61000061035156,169.61000061035156,166.66000366210938,166.8000030517578,0,0,0
1990-11-08,166.8000030517578,168.52999877929688,166.47999572753906,167.52999877929688,0,0,0
1990-11-09,167.52999877929688,170.63999938964844,167.52999877929688,170.63999938964844,0,0,0
1990-11-12,170.63999938964844,174.02999877929688,170.63999938964844,173.9499969482422,0,0,0
1990-11-13,173.9499969482422,174.02000427246094,172.9600067138672,173.27999877929688,0,0,0
1990-11-14,173.27999877929688,175.30999755859375,173.07000732421875,174.80999755859375,0,0,0
1990-11-15,174.80999755859375,174.80999755859375,172.7899932861328,173.2100067138672,0,0,0
1990-11-16,173.2100067138672,173.9499969482422,172.1699981689453,173.1999969482422,0,0,0
1990-11-19,173.22000122070312,174.2899932861328,173.22000122070312,174.25,0,0,0
1990-11-20,174.25,174.25,172.24000549316406,172.24000549316406,0,0,0
1990-11-21,172.24000549316406,172.47999572753906,170.75999450683594,172.47000122070312,0,0,0
1990-11-23,172.47000122070312,172.97999572753906,172.00999450683594,172.0399932861328,0,0,0
1990-11-26,172.0399932861328,172.66000366210938,170.2100067138672,172.66000366210938,0,0,0
1990-11-27,172.66000366210938,173.8300018310547,172.36000061035156,173.66000366210938,0,0,0
1990-11-28,173.66000366210938,174.75999450683594,173.52999877929688,173.7899932861328,0,0,0
1990-11-29,173.7899932861328,173.7899932861328,172.39999389648438,173.07000732421875,0,0,0
1990-11-30,173.0800018310547,176.1699981689453,172.52000427246094,175.97000122070312,0,0,0
1990-12-03,175.97000122070312,177.47999572753906,175.97000122070312,177.11000061035156,0,0,0
1990-12-04,177.11000061035156,178.44000244140625,176.27000427246094,178.35000610351562,0,0,0
1990-12-05,178.35000610351562,180.5500030517578,178.08999633789062,180.5500030517578,0,0,0
1990-12-06,180.5500030517578,182.8300018310547,179.77999877929688,180.1199951171875,0,0,0
1990-12-07,180.1199951171875,180.1699981689453,178.67999267578125,179.42999267578125,0,0,0
1990-12-10,179.42999267578125,179.97000122070312,178.66000366210938,179.97000122070312,0,0,0
1990-12-11,179.97000122070312,179.97000122070312,178.38999938964844,178.77999877929688,0,0,0
1990-12-12,178.77999877929688,180.5800018310547,178.77000427246094,180.5800018310547,0,0,0
1990-12-13,180.5800018310547,180.83999633789062,180.0,180.33999633789062,0,0,0
1990-12-14,180.33999633789062,180.33999633789062,178.11000061035156,178.88999938964844,0,0,0
1990-12-17,178.88999938964844,178.88999938964844,177.60000610351562,178.3300018310547,0,0,0
1990-12-18,178.3300018310547,180.52999877929688,178.22000122070312,180.47999572753906,0,0,0
1990-12-19,180.47999572753906,180.94000244140625,180.25,180.72000122070312,0,0,0
1990-12-20,180.72000122070312,181.08999633789062,179.1199951171875,180.80999755859375,0,0,0
1990-12-21,180.80999755859375,181.8300018310547,180.80999755859375,181.49000549316406,0,0,0
1990-12-24,181.49000549316406,181.49000549316406,180.3000030517578,180.58999633789062,0,0,0
1990-12-26,180.58999633789062,181.4600067138672,180.58999633789062,181.1199951171875,0,0,0
1990-12-27,181.11000061035156,181.22000122070312,179.92999267578125,179.97999572753906,0,0,0
1990-12-28,179.97000122070312,180.05999755859375,179.33999633789062,180.05999755859375,0,0,0
1990-12-31,180.05999755859375,180.86000061035156,179.3800048828125,180.86000061035156,0,0,0
1991-01-02,180.86000061035156,180.97000122070312,178.97999572753906,178.97999572753906,0,0,0
1991-01-03,178.97999572753906,179.0,176.6300048828125,176.63999938964844,0,0,0
1991-01-04,176.63999938964844,176.8000030517578,175.2100067138672,176.25999450683594,0,0,0
1991-01-07,176.25999450683594,176.25999450683594,173.1999969482422,173.1999969482422,0,0,0
1991-01-08,173.1999969482422,173.69000244140625,172.36000061035156,172.77999877929688,0,0,0
1991-01-09,172.77999877929688,175.8000030517578,170.97000122070312,171.1699981689453,0,0,0
1991-01-10,171.1699981689453,172.77999877929688,171.1699981689453,172.75999450683594,0,0,0
1991-01-11,172.75999450683594,173.1300048828125,172.3699951171875,173.1300048828125,0,0,0
1991-01-14,173.1300048828125,173.1300048828125,169.82000732421875,171.38999938964844,0,0,0
1991-01-15,171.38999938964844,171.99000549316406,171.07000732421875,171.99000549316406,0,0,0
1991-01-16,171.99000549316406,173.91000366210938,171.72000122070312,173.6199951171875,0,0,0
1991-01-17,173.6199951171875,179.77999877929688,173.6199951171875,179.77000427246094,0,0,0
1991-01-18,179.77000427246094,181.63999938964844,179.25999450683594,181.6300048828125,0,0,0
1991-01-21,181.6300048828125,181.6300048828125,179.99000549316406,181.30999755859375,0,0,0
1991-01-22,181.30999755859375,181.42999267578125,179.86000061035156,180.10000610351562,0,0,0
1991-01-23,180.10000610351562,181.50999450683594,179.94000244140625,181.2100067138672,0,0,0
1991-01-24,181.2100067138672,184.16000366210938,181.2100067138672,183.8000030517578,0,0,0
1991-01-25,183.8000030517578,185.02000427246094,183.6999969482422,184.61000061035156,0,0,0
1991-01-28,184.61000061035156,185.3699951171875,184.49000549316406,184.7899932861328,0,0,0
1991-01-29,184.7899932861328,184.91000366210938,183.9600067138672,184.89999389648438,0,0,0
1991-01-30,184.89999389648438,187.75,184.83999633789062,187.75,0,0,0
1991-01-31,187.74000549316406,189.47999572753906,187.57000732421875,189.47999572753906,0,0,0
1991-02-01,189.47999572753906,190.27999877929688,188.0,189.3800048828125,0,0,0
1991-02-04,189.3800048828125,192.6300048828125,189.35000610351562,192.6199951171875,0,0,0
1991-02-05,192.42999267578125,194.47000122070312,192.0800018310547,194.2899932861328,0,0,0
1991-02-06,194.2899932861328,197.72000122070312,193.42999267578125,197.72000122070312,0,0,0
1991-02-07,197.72000122070312,200.25999450683594,196.3300018310547,196.7899932861328,0,0,0
1991-02-08,196.7899932861328,198.13999938964844,196.47999572753906,198.13999938964844,0,0,0
1991-02-11,198.1300048828125,202.92999267578125,198.1300048828125,202.92999267578125,0,0,0
1991-02-12,202.9199981689453,203.89999389648438,201.52999877929688,201.52999877929688,0,0,0
1991-02-13,201.52999877929688,203.50999450683594,201.1199951171875,203.3699951171875,0,0,0
1991-02-14,203.3699951171875,204.07000732421875,200.3800048828125,201.02999877929688,0,0,0
1991-02-15,201.02999877929688,203.67999267578125,201.02999877929688,203.52000427246094,0,0,0
1991-02-19,203.52000427246094,203.9199981689453,202.55999755859375,203.72000122070312,0,0,0
1991-02-20,203.72000122070312,203.72000122070312,201.16000366210938,201.5,0,0,0
1991-02-21,201.5,202.27999877929688,201.25999450683594,201.49000549316406,0,0,0
1991-02-22,201.49000549316406,204.5399932861328,201.14999389648438,201.99000549316406,0,0,0
1991-02-25,201.99000549316406,204.30999755859375,201.75999450683594,202.7899932861328,0,0,0
1991-02-26,202.7899932861328,202.7899932861328,200.17999267578125,200.49000549316406,0,0,0
1991-02-27,200.5,203.22000122070312,200.5,202.97999572753906,0,0,0
1991-02-28,202.97999572753906,204.1699981689453,202.27999877929688,202.94000244140625,0,0,0
1991-03-01,202.94000244140625,204.75,201.35000610351562,204.74000549316406,0,0,0
1991-03-04,204.74000549316406,205.75999450683594,204.25,204.5399932861328,0,0,0
1991-03-05,204.5500030517578,209.0800018310547,204.5500030517578,208.52999877929688,0,0,0
1991-03-06,208.52999877929688,210.1699981689453,207.85000610351562,208.2899932861328,0,0,0
1991-03-07,208.2899932861328,208.91000366210938,207.94000244140625,208.2100067138672,0,0,0
1991-03-08,208.19000244140625,209.5500030517578,207.64999389648438,207.7100067138672,0,0,0
1991-03-11,207.7100067138672,207.7100067138672,206.33999633789062,206.57000732421875,0,0,0
1991-03-12,206.57000732421875,207.02999877929688,204.6300048828125,204.8000030517578,0,0,0
1991-03-13,204.8000030517578,207.14999389648438,204.7899932861328,207.14999389648438,0,0,0
1991-03-14,207.14999389648438,209.17999267578125,206.0500030517578,206.7899932861328,0,0,0
1991-03-15,206.7899932861328,207.32000732421875,205.14999389648438,206.61000061035156,0,0,0
1991-03-18,206.61000061035156,206.85000610351562,204.67999267578125,205.9499969482422,0,0,0
1991-03-19,205.9499969482422,205.9499969482422,203.1999969482422,203.1999969482422,0,0,0
1991-03-20,203.1999969482422,204.3000030517578,202.77000427246094,203.91000366210938,0,0,0
1991-03-21,203.91000366210938,205.5,203.2899932861328,203.39999389648438,0,0,0
1991-03-22,203.41000366210938,204.05999755859375,202.8300018310547,203.74000549316406,0,0,0
1991-03-25,203.74000549316406,205.85000610351562,203.72000122070312,205.14999389648438,0,0,0
1991-03-26,205.14999389648438,208.64999389648438,205.0500030517578,208.63999938964844,0,0,0
1991-03-27,208.63999938964844,209.92999267578125,208.22999572753906,208.5500030517578,0,0,0
1991-03-28,208.55999755859375,209.14999389648438,208.17999267578125,208.52999877929688,0,0,0
